,Cluster,customer_number,baskets,total_spend,average_spend,average_item_spend,bakery,cashpoint,confectionary,dairy,deli,discount_bakery,drinks,frozen,fruit_veg,grocery_food,grocery_health_pets,lottery,meat,newspapers_magazines,practical_items,prepared_meals,seasonal_gifting,soft_drinks,tobacco,world_foods
522,3,5330,83,140.94,1.7,1.6199999999999999,3.8600000000000003,1.0,3.23,2.25,1.0,1.0,2.85,1.65,3.79,7.809999999999999,2.2,1.0,40.07000000000001,11.049999999999999,11.27,1.46,1.0,0.35,49.10000000000001,1.0
523,3,11885,448,883.65,1.97,1.8219587628865979,25.129999999999992,1.0,11.409999999999998,35.519999999999996,41.63,3.6,1.0,2.79,12.540000000000001,65.65000000000006,1.0,1.0,2.83,3.5199999999999996,1.0,0.99,1.0,1.0,676.0600000000018,1.98
524,3,11057,177,608.72,3.44,2.2798501872659176,1.49,1.0,10.909999999999998,30.76,2.38,1.0,36.11,1.86,71.14,25.250000000000004,52.649999999999984,1.0,42.23,10.4,3.05,4.17,3.16,4.77,307.49,0.9
525,1,11433,762,1621.31,2.13,1.9096702002355712,30.920000000000005,155.81,31.46,110.21000000000008,24.329999999999995,1.0,415.67999999999984,55.62000000000001,61.53000000000001,100.61000000000004,71.61000000000001,30.0,69.35999999999999,16.39999999999999,4.25,18.44,21.330000000000002,18.7,331.0200000000002,54.030000000000015
526,1,9953,716,1009.88,1.41,1.0038568588469186,104.22999999999999,30.0,81.02000000000001,121.62999999999984,6.540000000000001,1.0,15.3,11.43,63.440000000000026,69.66,64.44,70.0,84.69999999999999,10.790000000000001,1.0,99.23,20.689999999999998,115.12999999999995,36.1,5.550000000000001
527,2,12401,438,558.16,1.27,1.0611406844106464,39.669999999999995,1.0,113.62000000000009,54.43000000000001,1.0,1.0,1.0,23.120000000000005,44.519999999999996,71.58999999999999,70.45,1.0,67.67,1.0,1.1,59.53000000000003,1.0,9.610000000000001,2.85,1.0
528,1,5331,754,1104.01,1.46,1.1369824922760041,91.76000000000003,30.0,107.09000000000002,88.49000000000005,1.0,1.0,3.65,59.389999999999986,50.06,59.17000000000001,107.02999999999999,1.0,30.989999999999995,22.029999999999994,8.32,63.160000000000025,11.92,87.73000000000005,283.21999999999997,1.0
529,2,3845,286,304.0,1.06,0.7735368956743003,33.02000000000001,1.0,28.589999999999993,20.419999999999998,1.0,1.0,1.0,6.12,11.580000000000002,94.89999999999999,36.92999999999998,8.0,6.67,13.879999999999999,1.0,15.839999999999998,1.0,9.08,18.08,0.89
530,6,12398,263,455.7,1.73,1.0747641509433963,58.58999999999999,1.0,18.930000000000003,36.56,41.379999999999995,173.06,5.78,24.99,25.66,12.28,40.53,1.0,7.0,1.0,1.0,0.41,1.0,2.36,1.0,8.17
531,0,15544,674,666.1,0.99,0.8695822454308094,28.53,1.0,43.66999999999999,89.70000000000005,84.29000000000003,1.0,36.089999999999996,1.0,55.43999999999999,47.579999999999984,24.02,1.0,18.21,47.48000000000003,1.0,15.299999999999999,22.25,63.53000000000005,82.26,7.7500000000000036
532,2,635,502,704.25,1.4,1.1717970049916806,29.02,1.0,68.16,136.12,1.0,1.0,7.6499999999999995,19.040000000000003,90.99000000000001,65.13000000000001,132.02000000000004,7.0,12.18,55.69999999999998,9.0,34.85999999999999,4.0600000000000005,11.860000000000001,1.0,21.46
533,1,11322,1251,1978.46,1.58,1.464441154700222,88.46000000000011,125.0,197.94000000000017,219.69000000000014,34.199999999999996,1.0,6.630000000000001,128.92000000000002,60.22000000000004,128.61999999999998,108.73,1.0,110.40000000000006,20.099999999999998,5.52,77.49000000000001,0.42,100.76000000000002,552.24,13.120000000000001
534,1,9946,699,1236.09,1.77,1.5019319562575941,32.389999999999986,85.0,90.90000000000003,99.82000000000001,0.6000000000000001,1.0,213.64999999999998,72.46,60.2,146.81999999999994,65.11000000000001,1.0,110.56999999999998,13.040000000000001,4.22,65.96,5.09,69.64,97.98000000000002,1.64
535,4,6521,1668,2703.97,1.62,1.3119699175157689,99.90999999999991,1.0,184.55999999999997,110.83999999999997,57.24,85.46,3.82,367.0400000000002,333.48999999999984,283.45,494.2799999999989,1.0,422.09000000000003,10.7,19.07,90.15,33.2,98.71999999999996,9.95,1.0
536,2,647,279,422.95,1.52,1.359967845659164,15.77,1.0,25.65,72.18999999999998,3.9,1.0,6.46,50.87000000000001,16.619999999999997,29.309999999999988,78.49,1.0,17.8,9.709999999999999,12.39,44.370000000000005,4.6,19.33,1.0,15.489999999999998
537,5,646,184,263.53,1.43,1.2144239631336404,12.799999999999997,54.56,30.37,40.809999999999995,1.0,1.0,1.0,17.35,17.680000000000003,21.080000000000002,18.22,1.0,5.49,6.77,4.07,19.15,1.0,7.889999999999999,1.0,7.29
538,3,11886,163,448.15,2.75,2.6207602339181286,5.38,1.0,24.329999999999995,27.629999999999995,1.0,1.0,1.0,2.55,8.75,14.57,1.0,1.0,18.54,10.23,1.0,6.8500000000000005,1.0,1.0,325.7600000000001,3.5599999999999996
539,6,649,123,183.16,1.49,1.3771428571428572,3.49,1.0,16.03,21.630000000000003,1.0,1.0,15.64,8.05,37.74,33.05,7.61,1.0,19.97,10.15,1.0,2.19,1.0,6.82,1.0,0.79
540,6,12409,214,258.24,1.21,0.9856488549618321,24.580000000000002,5.0,44.19,72.2,1.0,1.0,1.0,14.34,7.29,20.699999999999992,35.18,1.0,9.900000000000002,1.0,1.28,13.56,1.0,5.12,1.0,4.9
541,3,5339,90,261.01,2.9,2.5340776699029126,4.07,1.0,5.09,16.73,1.0,1.0,75.34,2.6399999999999997,5.760000000000001,9.32,4.75,13.0,18.67,7.09,1.0,1.55,2.54,2.7300000000000004,91.73,1.0
542,0,5340,638,665.71,1.04,0.9106839945280438,42.55999999999999,10.0,100.41999999999999,69.13999999999997,1.0,1.0,14.299999999999999,9.13,15.89,27.72,19.48,1.0,15.260000000000002,55.03999999999995,1.0,7.619999999999999,2.53,29.880000000000003,229.22000000000014,17.52
543,0,8784,267,374.54,1.4,1.22,13.4,1.0,20.27,46.629999999999995,4.67,1.0,16.42,17.14,34.42,38.8,31.42,1.0,60.32,5.69,1.0,26.25,1.0,11.350000000000001,45.17,1.5899999999999999
544,6,14887,209,372.57,1.78,1.5206938775510204,27.470000000000002,1.0,6.360000000000001,28.21999999999999,75.99999999999999,1.0,75.64000000000001,10.930000000000001,47.37999999999998,27.050000000000004,2.7,1.0,40.46,5.84,1.0,14.600000000000001,6.949999999999999,1.0,1.0,2.9699999999999998
545,5,5351,223,291.1,1.31,1.1026515151515153,15.62,108.0,14.17,13.29,1.0,1.0,4.92,1.85,18.549999999999997,8.01,11.43,14.0,22.66,7.280000000000002,4.76,7.36,13.41,4.029999999999999,12.87,8.889999999999999
546,1,9556,602,1363.15,2.26,1.9613669064748203,38.71,339.0,55.09,67.79999999999997,5.670000000000001,1.0,253.64999999999998,1.71,39.94,49.36999999999999,73.50000000000001,15.0,42.95,57.719999999999985,2.53,13.200000000000001,1.0,42.72,263.1700000000004,1.4200000000000002
547,2,12412,344,495.06,1.44,1.1459722222222222,16.01,1.0,68.4,84.27999999999997,14.939999999999998,1.0,9.07,22.0,51.92,54.15999999999999,60.82999999999999,17.0,41.17,1.0,7.76,26.189999999999998,3.4,11.950000000000001,3.61,2.37
548,1,9968,835,2468.46,2.96,2.5035091277890467,93.82000000000002,380.60999999999996,47.739999999999995,126.60000000000007,22.779999999999994,1.0,35.89,8.08,99.79,77.82999999999998,182.87,1.0,62.790000000000006,28.9,8.98,39.61999999999999,4.9399999999999995,23.659999999999997,1228.7300000000005,4.83
549,5,3855,325,379.85,1.17,0.8895784543325528,26.98999999999999,32.0,29.199999999999996,44.73999999999999,9.08,1.0,1.0,10.149999999999999,14.110000000000001,63.309999999999974,68.33,11.0,12.45,13.129999999999995,1.0,2.4400000000000004,18.139999999999997,8.01,7.7,9.07
550,2,652,342,370.01,1.08,0.9113546798029556,13.660000000000004,1.0,64.55000000000001,66.28,16.950000000000006,1.0,1.0,31.78000000000001,55.970000000000006,37.34,54.47,1.0,1.19,1.75,1.0,5.34,5.06,12.23,1.0,3.44
551,6,14891,606,588.57,0.97,0.9447351524879616,16.549999999999997,1.0,21.700000000000003,103.49,7.83,1.0,77.90000000000002,14.51,80.87000000000003,110.04000000000002,141.80000000000007,1.0,2.16,4.1000000000000005,1.0,4.33,1.06,1.0,2.23,1.0
552,5,662,678,931.18,1.37,1.095505882352941,23.179999999999993,155.0,69.50999999999999,57.75000000000002,1.89,1.0,1.0,61.43000000000002,89.69000000000003,90.31000000000004,266.96999999999986,1.0,49.83,9.649999999999999,4.24,31.72,0.84,16.79,1.0,2.38
553,3,14389,166,421.18,2.54,1.9144545454545454,3.8899999999999997,25.0,3.81,3.52,1.0,1.0,1.0,7.01,0.39,2.83,1.68,192.0,1.0,8.61,1.0,1.0,1.0,6.180000000000001,162.89000000000007,3.37
554,3,6523,146,573.18,3.93,3.6277215189873413,4.54,180.0,3.51,19.110000000000003,5.359999999999999,1.0,179.14999999999995,6.640000000000001,3.9699999999999998,7.16,8.07,1.0,27.609999999999992,19.369999999999997,1.0,39.69,1.0,1.37,66.97999999999999,0.65
555,4,655,658,857.38,1.3,1.2024964936886395,26.779999999999998,10.0,41.80999999999999,152.0600000000001,13.950000000000001,1.0,44.730000000000004,16.95,153.00000000000003,70.18,115.51999999999997,1.0,75.84,15.299999999999995,1.68,63.550000000000004,20.119999999999997,28.599999999999994,1.0,7.3100000000000005
556,5,657,487,897.3,1.84,1.6616666666666666,29.53000000000001,351.53999999999996,53.21000000000002,39.92,6.1,1.0,103.4,51.38000000000001,61.63000000000001,23.580000000000002,12.15,1.0,41.13,64.73999999999998,1.92,34.01,9.2,11.89,1.0,1.97
557,5,14893,1569,1426.47,0.91,0.8954613935969868,40.05,65.0,67.74,122.65000000000036,1.0,1.0,1.0,17.889999999999997,31.440000000000005,92.36000000000001,512.6399999999963,21.0,79.71999999999998,0.85,2.12,362.96,1.0,1.0,2.19,7.859999999999999
558,0,667,377,829.83,2.2,1.985239234449761,24.88999999999999,20.0,22.849999999999998,60.19999999999999,33.970000000000006,24.090000000000003,1.0,36.26,70.96000000000004,34.56000000000002,59.97,1.0,78.7,7.819999999999998,2.12,9.08,30.580000000000002,10.809999999999997,301.53000000000003,1.44
559,3,12419,300,376.53,1.26,0.9679434447300771,18.849999999999998,1.0,24.200000000000003,54.41999999999998,1.0,1.0,1.0,6.83,67.78999999999999,52.61000000000003,46.049999999999976,1.0,18.94,1.0,1.0,11.5,1.0,1.44,71.52,2.38
560,3,5345,352,455.94,1.3,1.1513636363636364,28.000000000000007,133.0,59.48000000000003,42.42000000000003,1.0,1.0,65.08999999999997,10.639999999999999,8.91,5.8100000000000005,33.23000000000002,1.0,2.0,0.35,1.0,8.78,1.0,1.62,42.18000000000001,14.43
561,2,3865,930,923.37,0.99,0.9206081754735793,27.37,1.0,74.8,152.62000000000032,2.5,1.0,1.0,2.05,166.96000000000006,39.0,58.39000000000001,1.0,151.53999999999996,164.73000000000025,8.48,38.03,0.63,2.02,9.14,25.11
562,1,12422,255,557.3,2.19,1.955438596491228,12.739999999999998,160.0,20.369999999999997,20.21,6.450000000000001,5.300000000000001,21.35,10.82,56.790000000000006,41.13000000000001,49.230000000000004,3.5,28.64,1.0,1.0,21.040000000000003,11.05,25.89,62.79,1.0
563,4,9949,538,1005.85,1.87,1.1736872812135357,72.32999999999998,1.0,62.129999999999995,191.78999999999994,1.0,1.0,22.380000000000003,24.060000000000002,269.6300000000001,126.72000000000006,115.9,1.0,22.16,17.250000000000004,8.92,26.22,30.61,7.07,1.0,8.68
564,5,674,240,352.74,1.47,1.160328947368421,31.49,20.0,35.61000000000001,49.330000000000005,10.77,1.0,1.0,41.36,25.45999999999999,25.7,20.330000000000002,1.0,2.27,6.350000000000001,1.0,17.439999999999998,1.0,52.72000000000001,1.0,13.909999999999998
565,6,9966,240,770.67,3.21,2.9641153846153845,16.84,1.0,28.43999999999999,40.31999999999999,1.0,1.0,555.0699999999997,10.86,17.78,8.74,1.19,1.0,16.91,4.8100000000000005,1.0,57.34000000000002,7.76,4.609999999999999,1.0,1.0
566,5,5358,345,445.76,1.29,1.0741204819277108,41.74999999999999,20.0,37.309999999999995,34.9,1.0,1.0,7.63,12.31,71.42999999999999,24.769999999999992,45.6,15.0,75.03,0.78,3.4,36.470000000000006,0.42,9.239999999999998,9.72,1.0
567,3,5356,278,479.74,1.73,1.4493655589123868,16.29,140.0,51.47000000000001,29.87,1.0,1.0,8.84,11.57,5.79,26.379999999999992,21.91,1.0,9.16,6.68,6.17,6.97,0.84,17.060000000000006,120.74000000000014,1.0
568,5,12432,434,1000.86,2.31,2.0138028169014084,29.709999999999997,466.0,67.72,45.27999999999999,7.46,1.0,1.0,42.339999999999996,57.09000000000001,53.11000000000002,79.55,1.0,80.52000000000001,1.0,6.81,25.829999999999995,3.5199999999999996,24.130000000000003,11.79,1.0
569,3,3870,135,207.25,1.54,1.3370967741935484,8.32,30.0,18.029999999999998,12.77,3.6,1.0,1.0,2.3,2.4200000000000004,10.620000000000001,52.98000000000001,6.0,7.67,4.819999999999999,1.0,2.92,1.0,20.869999999999997,21.3,2.63
570,6,687,255,342.0,1.34,1.2619926199261993,1.83,1.0,17.68,37.86,5.57,1.0,30.18,10.190000000000001,69.67000000000003,63.710000000000015,30.59,1.0,15.930000000000001,3.8,4.91,36.64,1.0,9.57,1.0,3.87
571,4,12437,318,523.1,1.64,1.34819587628866,13.100000000000001,1.0,48.780000000000015,33.28000000000001,1.0,1.0,57.75,44.050000000000004,84.88,67.35,32.18,1.0,125.22000000000001,1.0,2.8,1.0,2.55,11.16,1.0,1.0
572,2,12434,584,731.09,1.25,1.1299690880989182,90.88000000000004,10.0,62.269999999999996,99.49000000000007,1.0,1.0,2.85,103.52000000000004,77.31000000000003,140.63999999999996,104.39999999999993,1.0,10.25,1.0,1.0,26.30999999999999,1.0,1.0,1.0,3.17
573,0,5360,646,1133.99,1.76,1.5079654255319148,27.450000000000003,1.0,50.96000000000001,107.12,1.0,1.0,77.92,131.30999999999995,59.94999999999998,144.06000000000003,96.40999999999997,1.0,114.35000000000004,11.319999999999997,1.0,65.24000000000001,17.779999999999998,22.880000000000003,203.31000000000003,2.93
574,4,7257,223,358.53,1.61,1.2759074733096085,18.63,1.0,25.520000000000003,14.119999999999997,1.0,1.0,21.479999999999997,40.73,41.39,26.69,29.879999999999995,1.0,83.53999999999999,6.210000000000002,1.52,19.349999999999998,1.0,12.799999999999999,1.0,16.669999999999998
575,2,697,691,875.45,1.27,1.1672666666666667,95.41999999999994,1.0,50.099999999999994,128.09999999999997,34.300000000000004,1.0,4.93,81.82999999999998,79.66999999999997,120.47999999999999,71.84,1.0,148.10999999999999,4.1,1.0,42.830000000000005,1.0,8.91,1.0,4.83
576,4,704,899,1203.0,1.34,1.2005988023952097,99.27999999999997,55.0,114.22999999999992,130.32999999999998,21.3,1.0,23.8,84.68,145.73999999999998,126.67999999999995,154.28000000000006,2.0,27.659999999999997,38.61000000000003,8.489999999999998,76.08000000000004,51.99,34.42999999999999,1.0,8.42
577,2,711,901,1335.38,1.48,1.0812793522267208,102.98999999999998,1.0,253.71000000000006,216.99000000000032,5.8,1.0,1.52,214.05000000000004,240.02999999999955,48.8,92.43000000000004,4.0,90.24000000000001,12.639999999999999,1.0,20.35,1.0,11.52,1.0,20.31
578,6,717,266,329.87,1.24,1.165618374558304,24.35,1.0,26.450000000000003,41.789999999999985,33.01000000000001,8.75,21.259999999999998,5.62,39.089999999999996,39.309999999999995,37.27,1.0,14.86,3.5,1.0,27.99999999999999,2.51,1.73,1.0,2.3699999999999997
579,0,8796,242,587.85,2.43,1.7340707964601771,15.41,1.0,35.2,30.049999999999997,7.99,1.0,86.45000000000002,3.85,14.73,12.319999999999999,45.71999999999999,4.0,14.079999999999998,0.8999999999999999,0.84,39.519999999999996,62.54,28.680000000000003,184.38,1.19
580,2,12440,292,359.26,1.23,1.1122600619195047,56.780000000000015,1.0,17.64999999999999,8.139999999999999,41.67,1.0,1.0,57.14,57.77000000000002,14.730000000000002,17.21,1.0,15.74,1.0,1.0,24.500000000000004,1.45,36.690000000000005,1.0,9.790000000000001
581,4,7251,534,552.33,1.03,0.923628762541806,23.240000000000002,1.0,31.290000000000003,62.37000000000002,35.92,44.62,24.479999999999997,54.57000000000002,45.34,80.28999999999996,32.84,1.0,84.93999999999998,1.75,1.0,10.81,1.0,7.17,3.58,9.120000000000001
582,6,712,133,196.23,1.48,1.316979865771812,14.040000000000001,1.0,26.28,17.540000000000003,1.0,1.0,12.569999999999999,13.0,3.13,8.25,14.39,1.0,11.5,2.5,1.0,26.759999999999998,13.030000000000001,25.03,1.0,8.21
583,0,8789,853,1191.74,1.4,1.204994944388271,41.080000000000005,1.0,59.22000000000001,123.15999999999997,28.790000000000006,1.0,35.18,99.83999999999999,112.38999999999997,137.42999999999992,95.04999999999998,3.0,256.15999999999997,23.640000000000015,1.0,68.36,2.53,28.899999999999995,41.66,35.349999999999994
584,1,11140,709,914.08,1.29,1.2319137466307277,41.040000000000006,55.0,18.190000000000005,98.40000000000008,1.3399999999999999,1.0,8.66,20.639999999999997,187.3599999999998,19.240000000000002,43.050000000000004,38.5,84.07999999999998,56.09999999999996,1.69,9.610000000000001,1.83,1.22,224.20000000000036,3.9299999999999997
585,6,14398,208,234.89,1.13,0.9746473029045642,48.07999999999997,1.0,14.609999999999998,60.87999999999997,4.11,1.79,10.62,15.0,39.86,24.430000000000003,1.83,1.0,10.38,3.3000000000000003,1.0,1.0,1.0,1.0,1.0,1.0
586,3,7263,287,378.96,1.32,1.2590033222591361,29.98999999999998,25.0,44.35,40.31000000000002,15.669999999999998,1.0,2.55,21.32,10.159999999999998,9.16,9.709999999999999,1.0,11.139999999999999,12.86,1.0,21.979999999999997,4.54,15.040000000000003,101.85999999999997,3.3200000000000003
587,2,12443,255,401.4,1.57,1.3379999999999999,2.2299999999999995,1.0,53.780000000000015,90.77000000000004,2.49,1.0,1.0,29.41,58.390000000000015,54.690000000000005,14.389999999999999,21.0,51.64,1.0,6.8,11.55,3.98,1.0,1.0,0.28
588,1,9974,456,1041.27,2.28,1.9721022727272728,36.53999999999999,315.0,34.260000000000005,109.82999999999991,1.0,1.0,18.36,23.4,101.10000000000001,28.69,45.01999999999999,1.0,27.139999999999997,15.209999999999999,1.0,29.759999999999994,4.69,30.710000000000008,217.6000000000001,3.96
589,1,9975,1110,1474.29,1.33,1.0683260869565216,62.54999999999995,380.5,101.25999999999999,117.03999999999988,2.87,1.0,24.65,29.759999999999998,45.68000000000001,38.61000000000001,55.79000000000001,100.0,108.08000000000001,59.26000000000002,1.0,25.740000000000002,7.66,107.76000000000005,186.46999999999994,20.61
590,6,11889,370,420.25,1.14,0.9705542725173211,31.159999999999997,1.0,7.459999999999999,119.4800000000001,1.0,1.0,6.08,2.54,168.1499999999999,7.520000000000001,1.0,1.0,3.0,27.09999999999998,1.0,34.08000000000001,1.0,4.67,1.0,9.01
591,0,7250,772,862.86,1.12,0.9651677852348993,38.14000000000003,1.0,76.41,77.55999999999997,36.699999999999996,1.0,68.37999999999998,24.2,62.68999999999996,65.47999999999996,128.87,1.0,6.2,48.20000000000005,1.0,72.30000000000003,1.0,46.51000000000001,108.07999999999996,3.1399999999999997
592,0,9977,440,966.41,2.2,1.78634011090573,54.46,10.0,9.149999999999999,48.64,8.8,1.0,230.91000000000014,32.870000000000005,119.66999999999996,56.26000000000002,38.980000000000004,3.0,183.27,3.9,1.0,22.509999999999998,2.79,9.139999999999999,129.26000000000008,2.8
593,5,3877,228,328.9,1.44,1.2226765799256505,11.319999999999999,25.0,38.3,18.849999999999998,5.0200000000000005,1.0,1.0,31.909999999999997,48.88,31.509999999999994,29.14,28.0,27.09,3.8000000000000007,1.3399999999999999,3.1799999999999997,1.0,6.07,16.810000000000002,2.6799999999999997
594,4,724,515,588.34,1.14,0.9520064724919094,29.829999999999995,1.0,91.27,74.99000000000002,1.0,1.0,14.870000000000001,30.440000000000005,78.31000000000002,22.350000000000005,33.91000000000001,1.0,59.52,23.66,1.0,95.37999999999998,6.25,6.82,1.0,27.739999999999995
595,4,11607,531,895.64,1.69,1.23366391184573,15.17,1.0,143.91999999999993,62.10999999999999,1.0,1.0,18.23,174.86000000000004,168.36999999999998,161.0499999999999,64.34,1.0,13.56,10.73,0.84,8.65,20.509999999999994,32.10999999999999,1.0,1.19
596,1,7276,637,998.96,1.57,1.3301731025299601,72.66,124.5,51.88000000000002,133.15000000000003,14.099999999999998,1.0,94.69999999999999,22.4,97.26999999999994,107.67000000000004,85.14000000000001,1.0,49.480000000000004,9.149999999999999,1.0,45.780000000000015,10.66,21.780000000000005,49.67,8.969999999999999
597,6,725,245,834.38,3.41,2.7628476821192054,3.0300000000000002,1.0,1.5,22.389999999999997,1.0,1.0,457.11999999999995,6.99,57.21,32.00999999999999,17.330000000000002,1.0,90.13,2.34,1.0,56.52000000000002,85.58,2.23,1.0,1.0
598,5,3881,352,466.07,1.32,1.1230602409638555,31.86,10.0,22.07,36.580000000000005,1.0,1.0,1.0,45.94999999999999,2.22,101.83000000000006,102.38999999999999,1.0,29.909999999999997,2.55,3.4,18.839999999999993,1.0,26.78000000000001,23.16,8.53
599,5,12450,347,573.15,1.65,1.4733933161953727,38.67,115.0,15.019999999999998,43.75000000000001,6.000000000000001,1.0,69.74999999999997,37.56,28.190000000000005,38.91,34.900000000000006,1.0,77.66000000000001,1.0,2.55,29.819999999999997,1.0,33.91999999999999,1.0,1.4500000000000002
600,3,15554,196,749.58,3.82,2.4820529801324507,34.370000000000005,1.0,3.29,51.089999999999975,1.0,1.0,1.0,1.0,13.61,4.86,2.29,50.0,1.0,3.3500000000000005,1.0,2.0,1.0,26.130000000000003,495.23000000000025,63.36000000000002
601,0,5363,496,1223.1,2.47,2.384210526315789,23.00999999999999,1.0,14.819999999999999,28.000000000000007,1.0,9.249999999999998,720.7799999999996,10.67,12.639999999999999,9.79,20.1,4.0,11.11,1.38,1.0,4.94,4.67,37.32000000000002,304.71999999999997,5.9
602,5,732,370,461.64,1.25,1.1598994974874373,31.15999999999999,35.0,76.80000000000001,40.510000000000005,1.0,1.0,1.52,57.18000000000001,49.5,13.659999999999998,59.690000000000005,43.5,2.99,33.220000000000006,1.0,4.65,0.84,8.149999999999999,1.0,3.27
603,1,5364,576,916.41,1.59,1.258804945054945,44.31999999999999,145.0,81.27999999999996,131.22000000000003,1.0,1.0,15.129999999999999,77.03999999999999,92.86999999999995,49.06,77.50000000000003,1.0,89.2,26.74,4.04,24.179999999999996,11.000000000000002,18.259999999999998,12.27,17.3
604,4,9985,423,647.15,1.53,1.337086776859504,62.55000000000001,5.0,21.56,83.78000000000003,7.11,1.0,174.26,22.929999999999996,19.290000000000003,70.96000000000002,11.6,8.0,16.279999999999998,10.149999999999997,2.2800000000000002,71.22999999999999,5.58,25.01000000000001,1.1,28.48000000000001
605,4,734,451,772.77,1.71,1.3898741007194244,77.75000000000001,1.0,66.87000000000003,68.01000000000003,1.0,1.0,130.00000000000003,22.11,104.19000000000003,75.51000000000002,47.71000000000001,1.0,82.78999999999999,24.910000000000004,1.0,51.169999999999995,12.74,6.4,1.0,2.6100000000000003
606,5,5365,412,802.48,1.95,1.7294827586206898,19.609999999999996,393.58,21.780000000000005,71.51999999999995,1.0,1.0,4.25,5.76,7.329999999999999,24.440000000000005,97.39999999999989,5.0,7.99,18.779999999999998,1.0,16.06,1.0,8.71,77.94000000000001,22.33
607,2,12452,560,759.27,1.36,1.2345853658536585,43.74000000000001,1.0,38.90000000000002,77.82000000000008,1.0,1.0,1.0,57.76999999999998,73.14000000000001,127.25999999999999,16.439999999999998,64.0,143.06000000000003,1.0,1.0,82.26,1.0,1.0,1.0,34.87999999999999
608,3,12453,142,329.53,2.32,1.781243243243243,15.57,25.0,36.98000000000001,10.61,1.0,1.0,4.26,15.61,5.32,29.27,23.45,1.0,2.91,1.0,1.0,5.859999999999999,1.0,29.290000000000006,122.89999999999999,2.5
609,4,735,474,540.71,1.14,1.0106728971962617,58.57000000000006,1.0,54.31,59.80999999999999,1.0,1.0,19.909999999999997,14.719999999999999,113.59999999999997,52.18,35.40000000000001,1.0,28.6,13.439999999999994,1.0,42.78,5.469999999999999,33.05,1.0,8.87
610,4,7269,487,593.55,1.22,0.9925585284280936,35.51999999999999,1.0,94.00000000000001,48.339999999999996,4.93,1.0,59.09999999999999,55.99,36.120000000000005,136.91999999999996,68.74999999999997,1.0,22.930000000000003,10.939999999999998,2.94,3.08,1.0,4.140000000000001,1.0,9.850000000000001
611,5,737,720,1128.48,1.57,1.316779463243874,74.63000000000004,378.93999999999994,35.58000000000001,31.470000000000006,1.0,1.0,191.6200000000001,72.6,20.290000000000003,85.53000000000003,124.64000000000004,1.0,25.910000000000004,10.599999999999998,1.0,55.010000000000005,2.63,19.029999999999998,1.0,1.0
612,4,752,773,680.61,0.88,0.7438360655737705,44.45000000000001,1.0,36.820000000000014,83.39000000000004,2.69,1.0,34.43,21.939999999999994,67.97999999999998,132.39,53.2,27.5,21.39,54.81000000000008,1.61,22.490000000000002,1.02,41.22000000000001,1.0,33.27999999999999
613,4,746,415,523.14,1.26,1.0298031496062992,23.440000000000005,11.0,34.27000000000002,41.66,13.95,1.0,178.3300000000001,25.16,22.470000000000002,18.34,21.03,1.0,16.99,24.390000000000004,1.0,23.810000000000002,14.2,44.21000000000001,1.0,9.890000000000002
614,3,15960,167,408.31,2.44,2.360173410404624,7.45,1.0,6.549999999999999,12.200000000000001,1.0,1.0,158.09000000000003,7.1899999999999995,6.19,10.47,12.719999999999999,1.0,1.0,9.1,1.0,1.0,1.0,8.110000000000001,169.24000000000012,1.0
615,4,15556,425,615.99,1.45,1.1261243144424131,25.979999999999997,1.0,26.52,90.57000000000001,2.04,4.22,157.85,1.0,67.62999999999998,39.42,27.110000000000003,1.0,67.4,0.7,2.45,87.83000000000001,3.38,12.889999999999999,1.0,1.0
616,5,11615,271,470.13,1.73,1.3909171597633136,23.299999999999997,165.0,33.93000000000001,25.910000000000004,1.0,1.0,25.499999999999996,20.359999999999996,31.799999999999997,18.950000000000003,39.29,1.0,6.379999999999999,9.38,4.24,27.92,3.9,24.12,1.0,10.15
617,5,6536,718,890.69,1.24,0.9608306364617045,90.31999999999995,84.5,74.61000000000001,247.87000000000003,15.070000000000004,1.0,1.0,44.969999999999985,30.27999999999999,151.75000000000006,32.260000000000005,1.0,46.730000000000004,8.990000000000002,1.0,12.089999999999996,3.48,28.569999999999997,1.0,19.200000000000003
618,1,6541,628,1083.71,1.73,1.5178011204481794,47.78000000000003,51.0,83.31,85.71999999999998,33.73,1.0,104.08,93.71000000000001,66.69000000000001,156.26000000000002,85.55999999999999,14.0,66.86000000000001,18.900000000000002,0.67,65.85000000000001,17.0,49.11,40.54,2.94
619,6,9983,144,194.73,1.35,1.1946625766871164,14.540000000000003,1.0,19.549999999999997,23.29,5.82,1.0,2.37,11.57,42.88000000000001,13.5,14.280000000000001,1.0,9.680000000000001,11.08,1.0,19.78,1.69,3.51,1.0,1.19
620,0,6537,259,648.05,2.5,2.0770833333333334,25.090000000000003,1.0,21.07,21.11,5.94,1.0,42.059999999999995,53.74,74.10000000000002,17.72,17.22,6.0,44.760000000000005,9.710000000000003,1.0,21.429999999999996,3.7199999999999998,5.83,278.54999999999984,1.0
621,5,3887,777,802.09,1.03,0.8487724867724868,17.740000000000006,136.0,76.61000000000006,120.58999999999989,2.1999999999999997,1.0,1.0,46.98,52.57999999999999,91.59,85.89000000000001,1.0,67.49000000000001,1.75,1.0,39.72000000000001,1.13,20.840000000000003,40.449999999999996,6.529999999999999
